month,city,bedrooms,area_sqm,rent_eur,rent_per_sqm
2025-07-01,Coimbra,1,71,912.24,12.85
2025-07-01,Coimbra,2,85,944.68,11.11
2025-07-01,Coimbra,3,133,1054.85,7.93
2025-07-01,Coimbra,3,123,1134.84,9.23
2025-07-01,Coimbra,3,120,1071.9,8.93
2025-07-01,Coimbra,2,88,866.81,9.85
2025-07-01,Coimbra,4,125,1385.71,11.09
2025-07-01,Coimbra,2,97,1082.21,11.16
2025-07-01,Coimbra,2,111,1078.67,9.72
2025-07-01,Coimbra,2,93,1086.8,11.69
2025-07-01,Coimbra,1,57,771.24,13.53
2025-07-01,Coimbra,1,86,623.02,7.24
2025-07-01,Coimbra,2,90,1156.65,12.85
2025-07-01,Coimbra,2,106,1052.27,9.93
2025-07-01,Coimbra,3,109,1212.04,11.12
2025-08-01,Coimbra,2,96,1021.46,10.64
2025-08-01,Coimbra,1,53,859.06,16.21
2025-08-01,Coimbra,3,87,1048.59,12.05
2025-08-01,Coimbra,2,81,1185.65,14.64
2025-08-01,Coimbra,3,119,1520.35,12.78
2025-08-01,Coimbra,1,68,1021.6,15.02
2025-08-01,Coimbra,3,92,1153.73,12.54
2025-08-01,Coimbra,2,102,956.06,9.37
2025-08-01,Coimbra,1,68,892.92,13.13
2025-08-01,Coimbra,3,100,1186.36,11.86
2025-08-01,Coimbra,3,105,1236.55,11.78
2025-08-01,Coimbra,4,141,1134.48,8.05
2025-08-01,Coimbra,2,78,1042.55,13.37
2025-08-01,Coimbra,4,148,1371.83,9.27
2025-08-01,Coimbra,4,145,1234.82,8.52
2025-08-01,Coimbra,3,131,1128.53,8.61
2025-08-01,Coimbra,2,101,1048.69,10.38
2025-08-01,Coimbra,2,91,1027.4,11.29
2025-08-01,Coimbra,1,48,833.9,17.37
2025-08-01,Coimbra,2,62,1143.51,18.44
2025-08-01,Coimbra,2,99,1080.58,10.91
2025-08-01,Coimbra,1,61,810.65,13.29
2025-08-01,Coimbra,3,122,1143.45,9.37
2025-08-01,Coimbra,1,52,936.54,18.01
2025-08-01,Coimbra,2,88,998.96,11.35
2025-09-01,Coimbra,2,92,1107.09,12.03
2025-09-01,Coimbra,1,76,1122.18,14.77
2025-09-01,Coimbra,1,47,913.12,19.43
2025-09-01,Coimbra,1,75,1072.48,14.3
2025-09-01,Coimbra,2,104,1078.61,10.37
2025-09-01,Coimbra,3,119,1177.03,9.89
2025-09-01,Coimbra,2,100,1090.94,10.91
2025-09-01,Coimbra,3,109,944.71,8.67
2025-09-01,Coimbra,1,83,753.61,9.08
2025-09-01,Coimbra,2,78,975.99,12.51
2025-09-01,Coimbra,3,105,1239.83,11.81
2025-09-01,Coimbra,1,80,769.64,9.62
2025-09-01,Coimbra,2,106,1236.85,11.67
2025-09-01,Coimbra,2,79,907.05,11.48
2025-09-01,Coimbra,1,67,1025.22,15.3
2025-09-01,Coimbra,2,83,1029.97,12.41
2025-09-01,Coimbra,2,81,1130.65,13.96
2025-09-01,Coimbra,3,112,1201.58,10.73
2025-09-01,Coimbra,4,140,1166.0,8.33
2025-09-01,Coimbra,4,136,1218.5,8.96
2025-09-01,Coimbra,2,93,1175.63,12.64
2025-09-01,Coimbra,4,148,1278.01,8.64
2025-09-01,Coimbra,1,60,784.82,13.08
2025-09-01,Coimbra,1,75,1172.52,15.63
2025-09-01,Coimbra,3,99,1252.71,12.65
2025-10-01,Coimbra,2,99,1026.78,10.37
2025-10-01,Coimbra,3,108,850.33,7.87
2025-10-01,Coimbra,1,78,1074.95,13.78
2025-10-01,Coimbra,1,72,626.71,8.7
2025-10-01,Coimbra,3,126,1371.0,10.88
2025-10-01,Coimbra,3,108,990.15,9.17
2025-10-01,Coimbra,1,67,1123.52,16.77
2025-10-01,Coimbra,2,89,1049.55,11.79
2025-10-01,Coimbra,2,96,945.81,9.85
2025-10-01,Coimbra,2,105,826.66,7.87
2025-10-01,Coimbra,1,44,844.01,19.18
2025-10-01,Coimbra,3,111,988.86,8.91
2025-10-01,Coimbra,2,89,1011.91,11.37
2025-10-01,Coimbra,2,88,964.35,10.96
2025-10-01,Coimbra,2,86,991.41,11.53
2025-10-01,Coimbra,1,88,706.92,8.03
2025-10-01,Coimbra,2,86,854.96,9.94
2025-10-01,Coimbra,3,114,1047.63,9.19
2025-10-01,Coimbra,2,109,1062.18,9.74
2025-10-01,Coimbra,1,56,882.9,15.77
2025-10-01,Coimbra,2,90,1080.62,12.01
2025-10-01,Coimbra,2,88,890.21,10.12
2025-10-01,Coimbra,1,82,950.22,11.59
2025-10-01,Coimbra,3,118,1132.56,9.6
2025-10-01,Coimbra,3,117,1275.99,10.91
2025-11-01,Coimbra,2,80,1074.4,13.43
2025-11-01,Coimbra,2,90,1059.93,11.78
2025-11-01,Coimbra,3,113,1261.29,11.16
2025-11-01,Coimbra,1,57,902.6,15.84
2025-11-01,Coimbra,1,60,714.92,11.92
2025-11-01,Coimbra,1,72,904.84,12.57
2025-11-01,Coimbra,2,94,1228.45,13.07
2025-11-01,Coimbra,1,52,913.24,17.56
2025-11-01,Coimbra,3,97,1249.52,12.88
2025-11-01,Coimbra,2,60,1098.33,18.31
2025-11-01,Coimbra,2,85,960.96,11.31
2025-11-01,Coimbra,2,85,1005.73,11.83
2025-11-01,Coimbra,1,62,1079.8,17.42
2025-11-01,Coimbra,4,112,1441.88,12.87
2025-11-01,Coimbra,3,106,1150.54,10.85
2025-11-01,Coimbra,2,82,1110.77,13.55
2025-11-01,Coimbra,3,107,877.09,8.2
2025-11-01,Coimbra,3,108,1252.11,11.59
2025-11-01,Coimbra,1,73,923.99,12.66
2025-11-01,Coimbra,2,77,892.75,11.59
2025-11-01,Coimbra,2,80,1230.31,15.38
2025-11-01,Coimbra,1,58,889.7,15.34
2025-11-01,Coimbra,3,110,1200.33,10.91
2025-11-01,Coimbra,1,50,645.38,12.91
2025-11-01,Coimbra,3,117,1117.89,9.55
2025-12-01,Coimbra,3,110,1346.44,12.24
2025-12-01,Coimbra,2,101,893.54,8.85
2025-12-01,Coimbra,1,81,965.4,11.92
2025-12-01,Coimbra,2,72,1299.44,18.05
2025-12-01,Coimbra,2,65,1004.35,15.45
2025-12-01,Coimbra,2,75,1382.61,18.43
2025-12-01,Coimbra,1,49,933.29,19.05
2025-12-01,Coimbra,4,143,1174.36,8.21
2025-12-01,Coimbra,2,75,1387.87,18.5
2025-12-01,Coimbra,2,87,1011.92,11.63
2025-12-01,Coimbra,3,101,1067.51,10.57
2025-12-01,Coimbra,2,82,773.18,9.43
2025-12-01,Coimbra,2,100,1017.2,10.17
2025-12-01,Coimbra,3,125,1068.97,8.55
2025-12-01,Coimbra,1,58,1004.86,17.33
2025-12-01,Coimbra,2,86,1156.62,13.45
2025-12-01,Coimbra,2,90,1147.24,12.75
2025-12-01,Coimbra,2,83,1257.89,15.16
2025-12-01,Coimbra,3,106,1085.1,10.24
2025-12-01,Coimbra,4,134,1268.74,9.47
2025-12-01,Coimbra,2,93,1042.63,11.21
2025-12-01,Coimbra,3,126,1239.15,9.83
2025-12-01,Coimbra,4,133,1379.74,10.37
2025-12-01,Coimbra,1,79,1049.08,13.28
2025-12-01,Coimbra,1,90,859.84,9.55
2024-01-01,Faro,2,86,1047.15,12.18
2024-01-01,Faro,2,105,961.61,9.16
2024-01-01,Faro,1,49,1055.69,21.54
2024-01-01,Faro,3,97,1240.26,12.79
2024-01-01,Faro,4,126,1357.33,10.77
2024-01-01,Faro,3,101,1086.14,10.75
2024-01-01,Faro,1,73,1165.16,15.96
2024-01-01,Faro,2,85,1247.85,14.68
2024-01-01,Faro,3,99,1118.95,11.3
2024-01-01,Faro,1,60,876.3,14.6
2024-01-01,Faro,2,107,924.77,8.64
2024-01-01,Faro,4,126,1379.95,10.95
2024-01-01,Faro,2,92,1056.33,11.48
2024-01-01,Faro,3,108,1282.78,11.88
2024-01-01,Faro,2,99,913.75,9.23
2024-01-01,Faro,2,72,1087.66,15.11
2024-01-01,Faro,3,102,1071.02,10.5
2024-01-01,Faro,2,77,927.75,12.05
2024-01-01,Faro,1,87,959.91,11.03
2024-01-01,Faro,3,126,1329.17,10.55
2024-01-01,Faro,2,82,1154.27,14.08
2024-01-01,Faro,1,59,1161.09,19.68
2024-01-01,Faro,2,94,844.18,8.98
2024-01-01,Faro,4,124,1312.68,10.59
2024-01-01,Faro,3,108,1444.75,13.38
2024-02-01,Faro,3,113,1087.72,9.63
2024-02-01,Faro,3,96,1001.68,10.43
2024-02-01,Faro,3,115,1094.51,9.52
2024-02-01,Faro,2,106,1354.5,12.78
2024-02-01,Faro,1,64,1075.95,16.81
2024-02-01,Faro,1,42,1172.67,27.92
2024-02-01,Faro,2,82,1053.86,12.85
2024-02-01,Faro,3,97,1182.97,12.2
2024-02-01,Faro,3,113,1269.51,11.23
2024-02-01,Faro,2,97,1237.33,12.76
2024-02-01,Faro,2,94,1222.06,13.0
2024-02-01,Faro,4,165,1498.35,9.08
2024-02-01,Faro,2,78,1066.05,13.67
2024-02-01,Faro,3,117,1128.97,9.65
2024-02-01,Faro,1,50,767.77,15.36
2024-02-01,Faro,1,56,816.43,14.58
2024-02-01,Faro,4,123,1341.32,10.91
2024-02-01,Faro,2,82,1099.37,13.41
2024-02-01,Faro,2,106,1119.21,10.56
2024-02-01,Faro,2,86,1162.56,13.52
2024-02-01,Faro,1,82,734.47,8.96
2024-02-01,Faro,1,71,976.58,13.75
2024-02-01,Faro,3,95,1324.82,13.95
2024-02-01,Faro,2,67,1211.35,18.08
2024-02-01,Faro,3,109,1101.11,10.1
2024-03-01,Faro,2,103,895.09,8.69
2024-03-01,Faro,4,125,1341.54,10.73
2024-03-01,Faro,3,118,1366.55,11.58
2024-03-01,Faro,1,73,1020.37,13.98
2024-03-01,Faro,2,73,971.36,13.31
2024-03-01,Faro,1,65,1015.2,15.62
2024-03-01,Faro,1,67,871.22,13.0
2024-03-01,Faro,1,59,839.34,14.23
2024-03-01,Faro,2,86,1210.98,14.08
2024-03-01,Faro,2,84,1348.54,16.05
2024-03-01,Faro,2,104,1320.09,12.69
2024-03-01,Faro,3,107,1410.5,13.18
2024-03-01,Faro,1,58,934.53,16.11
2024-03-01,Faro,3,99,1369.3,13.83
2024-03-01,Faro,2,88,917.31,10.42
2024-03-01,Faro,3,97,1071.54,11.05
2024-03-01,Faro,1,79,1042.25,13.19
2024-03-01,Faro,1,65,941.37,14.48
2024-03-01,Faro,3,104,1333.48,12.82
2024-03-01,Faro,2,78,1014.72,13.01
2024-03-01,Faro,1,49,923.98,18.86
2024-03-01,Faro,2,76,1277.28,16.81
2024-03-01,Faro,3,102,1168.65,11.46
2024-03-01,Faro,2,80,1086.28,13.58
2024-03-01,Faro,4,124,1518.96,12.25
2024-04-01,Faro,2,101,938.97,9.3
2024-04-01,Faro,2,77,936.15,12.16
2024-04-01,Faro,2,91,1116.93,12.27
2024-04-01,Faro,3,121,1421.06,11.74
2024-04-01,Faro,1,85,1234.7,14.53
2024-04-01,Faro,2,68,930.15,13.68
2024-04-01,Faro,3,135,1232.22,9.13
2024-04-01,Faro,2,82,1020.9,12.45
2024-04-01,Faro,1,77,978.03,12.7
2024-04-01,Faro,3,118,1337.89,11.34
2024-04-01,Faro,2,75,996.43,13.29
2024-04-01,Faro,2,99,1059.96,10.71
2024-04-01,Faro,3,112,1191.93,10.64
2024-04-01,Faro,2,92,1081.58,11.76
2024-04-01,Faro,3,102,1310.09,12.84
2024-04-01,Faro,3,114,1332.09,11.68
2024-04-01,Faro,3,133,1278.3,9.61
2024-04-01,Faro,2,88,1009.33,11.47
2024-04-01,Faro,2,104,978.91,9.41
2024-04-01,Faro,4,137,1469.31,10.72
2024-04-01,Faro,2,79,1159.19,14.67
2024-04-01,Faro,2,74,1362.01,18.41
2024-04-01,Faro,2,77,1078.52,14.01
2024-04-01,Faro,2,62,1262.08,20.36
2024-04-01,Faro,1,70,902.12,12.89
2024-05-01,Faro,3,112,1142.95,10.2
2024-05-01,Faro,2,90,1138.1,12.65
2024-05-01,Faro,2,88,935.97,10.64
2024-05-01,Faro,1,74,907.92,12.27
2024-05-01,Faro,2,89,1086.69,12.21
2024-05-01,Faro,4,112,1267.21,11.31
2024-05-01,Faro,2,110,1412.18,12.84
2024-05-01,Faro,2,94,1221.27,12.99
2024-05-01,Faro,3,114,1355.4,11.89
2024-05-01,Faro,2,95,995.61,10.48
2024-05-01,Faro,1,60,840.44,14.01
2024-05-01,Faro,4,127,1320.7,10.4
2024-05-01,Faro,2,95,1139.46,11.99
2024-05-01,Faro,1,56,1109.02,19.8
2024-05-01,Faro,3,105,1210.76,11.53
2024-05-01,Faro,2,82,1041.88,12.71
2024-05-01,Faro,2,96,1167.92,12.17
2024-05-01,Faro,3,125,1489.33,11.91
2024-05-01,Faro,1,73,931.64,12.76
2024-05-01,Faro,2,81,923.84,11.41
2024-05-01,Faro,3,96,1292.05,13.46
2024-05-01,Faro,1,80,1159.18,14.49
2024-05-01,Faro,1,81,995.95,12.3
2024-05-01,Faro,2,97,997.93,10.29
2024-05-01,Faro,2,87,1082.44,12.44
2024-06-01,Faro,4,137,1179.85,8.61
2024-06-01,Faro,2,84,1021.73,12.16
2024-06-01,Faro,1,29,889.39,30.67
2024-06-01,Faro,2,81,1170.35,14.45
2024-06-01,Faro,1,73,1133.43,15.53
2024-06-01,Faro,3,98,1297.08,13.24
2024-06-01,Faro,3,105,1137.22,10.83
2024-06-01,Faro,4,115,1218.56,10.6
2024-06-01,Faro,1,72,1028.46,14.28
2024-06-01,Faro,2,77,993.19,12.9
2024-06-01,Faro,1,57,921.54,16.17
2024-06-01,Faro,4,136,1560.37,11.47
2024-06-01,Faro,2,101,1112.28,11.01
2024-06-01,Faro,1,56,875.66,15.64
2024-06-01,Faro,2,94,1360.36,14.47
2024-06-01,Faro,2,83,1003.52,12.09
2024-06-01,Faro,2,90,1120.19,12.45
2024-06-01,Faro,3,111,1083.3,9.76
2024-06-01,Faro,1,82,1060.2,12.93
2024-06-01,Faro,2,82,1128.69,13.76
2024-06-01,Faro,2,94,1107.1,11.78
2024-06-01,Faro,2,73,1024.54,14.03
2024-06-01,Faro,2,99,1132.17,11.44
2024-06-01,Faro,1,73,969.69,13.28
2024-06-01,Faro,3,128,1340.14,10.47
2024-07-01,Faro,4,159,1197.7,7.53
2024-07-01,Faro,2,54,1244.39,23.04
2024-07-01,Faro,2,90,965.6,10.73
2024-07-01,Faro,1,69,1106.75,16.04
2024-07-01,Faro,2,96,1108.86,11.55
2024-07-01,Faro,3,118,1090.7,9.24
2024-07-01,Faro,2,103,1185.51,11.51
2024-07-01,Faro,1,86,792.67,9.22
2024-07-01,Faro,3,105,1387.37,13.21
2024-07-01,Faro,3,96,1180.45,12.3
2024-07-01,Faro,4,130,1284.21,9.88
2024-07-01,Faro,1,74,1232.58,16.66
2024-07-01,Faro,4,166,1391.49,8.38
2024-07-01,Faro,2,83,1124.54,13.55
2024-07-01,Faro,1,54,900.26,16.67
2024-07-01,Faro,1,48,1062.34,22.13
2024-07-01,Faro,2,77,1381.35,17.94
2024-07-01,Faro,2,75,1100.69,14.68
2024-07-01,Faro,1,67,1025.2,15.3
2024-07-01,Faro,2,87,1033.72,11.88
2024-07-01,Faro,2,87,1060.57,12.19
2024-07-01,Faro,1,65,1146.96,17.65
2024-07-01,Faro,3,126,1334.85,10.59
2024-07-01,Faro,3,110,1213.26,11.03
2024-07-01,Faro,2,97,1156.78,11.93
2024-08-01,Faro,3,109,1336.43,12.26
2024-08-01,Faro,4,118,1048.09,8.88
2024-08-01,Faro,3,130,1149.57,8.84
2024-08-01,Faro,2,93,1074.68,11.56
2024-08-01,Faro,1,97,1005.19,10.36
2024-08-01,Faro,2,80,1107.49,13.84
2024-08-01,Faro,1,82,999.67,12.19
2024-08-01,Faro,2,83,1185.44,14.28
2024-08-01,Faro,3,125,1420.54,11.36
2024-08-01,Faro,3,110,927.68,8.43
2024-08-01,Faro,2,102,1246.59,12.22
2024-08-01,Faro,1,87,960.08,11.04
2024-08-01,Faro,2,83,984.08,11.86
2024-08-01,Faro,2,92,1209.3,13.14
2024-08-01,Faro,2,88,846.81,9.62
2024-08-01,Faro,2,90,986.93,10.97
2024-08-01,Faro,2,85,1359.36,15.99
2024-08-01,Faro,2,92,988.2,10.74
2024-08-01,Faro,2,92,1102.52,11.98
2024-08-01,Faro,2,92,1065.82,11.59
2024-08-01,Faro,2,85,1117.32,13.14
2024-08-01,Faro,2,91,1213.75,13.34
2024-08-01,Faro,1,72,967.7,13.44
2024-08-01,Faro,2,71,912.81,12.86
2024-08-01,Faro,3,84,1405.18,16.73
2024-09-01,Faro,2,103,848.67,8.24
2024-09-01,Faro,2,106,1227.72,11.58
2024-09-01,Faro,3,87,1083.08,12.45
2024-09-01,Faro,1,62,1005.66,16.22
2024-09-01,Faro,2,73,1187.95,16.27
2024-09-01,Faro,2,92,1059.85,11.52
2024-09-01,Faro,2,83,1218.3,14.68
2024-09-01,Faro,2,89,1251.76,14.06
2024-09-01,Faro,1,67,952.63,14.22
2024-09-01,Faro,4,136,1302.6,9.58
2024-09-01,Faro,2,102,1038.27,10.18
2024-09-01,Faro,1,95,1119.2,11.78
2024-09-01,Faro,2,82,1274.23,15.54
2024-09-01,Faro,1,71,1277.71,18.0
2024-09-01,Faro,1,67,897.58,13.4
2024-09-01,Faro,3,104,1387.95,13.35
2024-09-01,Faro,3,117,1171.32,10.01
2024-09-01,Faro,2,88,1065.41,12.11
2024-09-01,Faro,3,100,1363.91,13.64
2024-09-01,Faro,1,63,1059.88,16.82
2024-09-01,Faro,1,66,983.47,14.9
2024-09-01,Faro,3,86,1099.18,12.78
2024-09-01,Faro,2,80,926.89,11.59
2024-09-01,Faro,3,114,1273.23,11.17
2024-09-01,Faro,2,89,1201.88,13.5
2024-10-01,Faro,1,72,916.51,12.73
2024-10-01,Faro,3,124,1420.16,11.45
2024-10-01,Faro,2,92,1144.11,12.44
2024-10-01,Faro,3,89,1085.16,12.19
2024-10-01,Faro,2,87,1323.59,15.21
2024-10-01,Faro,2,80,1246.38,15.58
2024-10-01,Faro,3,119,1364.78,11.47
2024-10-01,Faro,1,61,1151.86,18.88
2024-10-01,Faro,2,104,1136.75,10.93
2024-10-01,Faro,2,64,1089.47,17.02
2024-10-01,Faro,2,83,1232.75,14.85
2024-10-01,Faro,2,101,1164.9,11.53
2024-10-01,Faro,4,133,1588.16,11.94
2024-10-01,Faro,1,65,1313.25,20.2
2024-10-01,Faro,2,98,1181.25,12.05
2024-10-01,Faro,1,76,736.23,9.69
2024-10-01,Faro,2,87,1075.03,12.36
2024-10-01,Faro,3,92,1025.4,11.15
2024-10-01,Faro,2,94,826.31,8.79
2024-10-01,Faro,2,99,1103.6,11.15
2024-10-01,Faro,3,123,1083.63,8.81
2024-10-01,Faro,2,83,959.4,11.56
2024-10-01,Faro,1,57,936.68,16.43
2024-10-01,Faro,1,79,1086.77,13.76
2024-10-01,Faro,2,85,1218.39,14.33
2024-11-01,Faro,3,105,1511.62,14.4
2024-11-01,Faro,4,110,1434.75,13.04
2024-11-01,Faro,4,115,1247.9,10.85
2024-11-01,Faro,2,99,1302.61,13.16
2024-11-01,Faro,1,47,847.27,18.03
2024-11-01,Faro,1,82,1079.24,13.16
2024-11-01,Faro,2,91,1137.62,12.5
2024-11-01,Faro,2,95,1120.8,11.8
2024-11-01,Faro,4,139,1329.65,9.57
2024-11-01,Faro,2,87,1260.88,14.49
2024-11-01,Faro,2,78,1186.86,15.22
2024-11-01,Faro,1,73,1159.66,15.89
2024-11-01,Faro,1,75,800.77,10.68
2024-11-01,Faro,1,63,1213.22,19.26
2024-11-01,Faro,1,74,795.97,10.76
2024-11-01,Faro,1,56,1346.82,24.05
2024-11-01,Faro,3,111,1281.45,11.54
2024-11-01,Faro,3,104,1317.62,12.67
2024-11-01,Faro,2,61,1071.29,17.56
2024-11-01,Faro,1,74,1183.34,15.99
2024-11-01,Faro,2,104,1139.23,10.95
2024-11-01,Faro,1,67,758.83,11.33
2024-11-01,Faro,4,127,1336.09,10.52
2024-11-01,Faro,3,130,1197.26,9.21
2024-11-01,Faro,1,61,904.39,14.83
2024-12-01,Faro,3,110,1261.74,11.47
2024-12-01,Faro,2,83,1205.73,14.53
2024-12-01,Faro,2,82,1095.34,13.36
2024-12-01,Faro,1,84,991.01,11.8
2024-12-01,Faro,2,121,1093.69,9.04
2024-12-01,Faro,1,62,994.02,16.03
2024-12-01,Faro,1,78,1082.52,13.88
2024-12-01,Faro,4,145,1417.11,9.77
2024-12-01,Faro,2,102,1005.54,9.86
2024-12-01,Faro,2,82,1104.37,13.47
2024-12-01,Faro,2,74,1276.62,17.25
2024-12-01,Faro,3,104,1315.15,12.65
2024-12-01,Faro,3,123,1558.43,12.67
2024-12-01,Faro,1,64,1098.74,17.17
2024-12-01,Faro,1,66,887.53,13.45
2024-12-01,Faro,1,80,1192.67,14.91
2024-12-01,Faro,2,92,1305.64,14.19
2024-12-01,Faro,3,105,1532.32,14.59
2024-12-01,Faro,2,75,1165.25,15.54
2024-12-01,Faro,1,36,1052.92,29.25
2024-12-01,Faro,3,91,1280.65,14.07
2024-12-01,Faro,3,110,1224.73,11.13
2024-12-01,Faro,2,71,1060.21,14.93
2024-12-01,Faro,4,135,1381.01,10.23
2024-12-01,Faro,3,106,1365.83,12.89
2025-01-01,Faro,2,83,825.52,9.95
2025-01-01,Faro,2,83,1047.08,12.62
2025-01-01,Faro,3,120,1280.15,10.67
2025-01-01,Faro,1,48,1005.34,20.94
2025-01-01,Faro,2,83,1029.06,12.4
2025-01-01,Faro,2,93,1296.93,13.95
2025-01-01,Faro,1,54,908.3,16.82
2025-01-01,Faro,2,110,1218.61,11.08
2025-01-01,Faro,2,86,1160.93,13.5
2025-01-01,Faro,2,103,1198.79,11.64
2025-01-01,Faro,2,92,1229.26,13.36
2025-01-01,Faro,2,78,1299.19,16.66
2025-01-01,Faro,3,122,1499.0,12.29
2025-01-01,Faro,2,93,1581.03,17.0
2025-01-01,Faro,2,75,1128.44,15.05
2025-01-01,Faro,4,117,1307.18,11.17
2025-01-01,Faro,3,107,1270.67,11.88
2025-01-01,Faro,2,80,974.08,12.18
2025-01-01,Faro,1,73,1078.69,14.78
2025-01-01,Faro,2,75,1129.83,15.06
2025-01-01,Faro,2,78,1078.85,13.83
2025-01-01,Faro,2,89,1117.24,12.55
2025-01-01,Faro,2,114,1193.31,10.47
2025-01-01,Faro,3,121,1375.51,11.37
2025-01-01,Faro,4,160,1401.83,8.76
2025-02-01,Faro,3,117,1334.96,11.41
2025-02-01,Faro,4,125,1511.84,12.09
2025-02-01,Faro,1,78,1022.05,13.1
2025-02-01,Faro,2,97,1216.54,12.54
2025-02-01,Faro,1,83,1145.23,13.8
2025-02-01,Faro,1,61,1097.34,17.99
2025-02-01,Faro,2,69,1218.84,17.66
2025-02-01,Faro,3,82,1315.5,16.04
2025-02-01,Faro,2,95,1274.32,13.41
2025-02-01,Faro,3,98,1056.03,10.78
2025-02-01,Faro,2,97,1321.9,13.63
2025-02-01,Faro,2,98,974.65,9.95
2025-02-01,Faro,3,112,1376.22,12.29
2025-02-01,Faro,2,96,1138.79,11.86
2025-02-01,Faro,2,77,1080.58,14.03
2025-02-01,Faro,3,120,1434.63,11.96
2025-02-01,Faro,2,88,1260.9,14.33
2025-02-01,Faro,3,107,1202.29,11.24
2025-02-01,Faro,4,123,1351.83,10.99
2025-02-01,Faro,1,57,1087.18,19.07
2025-02-01,Faro,1,64,942.43,14.73
2025-02-01,Faro,2,82,1176.06,14.34
2025-02-01,Faro,3,95,1572.55,16.55
2025-02-01,Faro,2,93,1072.14,11.53
2025-02-01,Faro,3,109,1238.76,11.36
2025-03-01,Faro,2,85,1229.39,14.46
2025-03-01,Faro,1,66,962.52,14.58
2025-03-01,Faro,1,61,1114.84,18.28
2025-03-01,Faro,2,98,1174.81,11.99
2025-03-01,Faro,3,108,1068.5,9.89
2025-03-01,Faro,3,106,1159.92,10.94
2025-03-01,Faro,3,112,1147.68,10.25
2025-03-01,Faro,1,85,846.65,9.96
2025-03-01,Faro,2,75,1077.29,14.36
2025-03-01,Faro,2,77,1249.61,16.23
2025-03-01,Faro,2,99,1308.2,13.21
2025-03-01,Faro,1,64,1115.76,17.43
2025-03-01,Faro,2,110,1313.98,11.95
2025-03-01,Faro,1,98,1067.52,10.89
2025-03-01,Faro,2,91,1056.04,11.6
2025-03-01,Faro,3,90,1226.16,13.62
2025-03-01,Faro,1,78,1199.44,15.38
2025-03-01,Faro,1,91,1074.29,11.81
2025-03-01,Faro,3,91,1214.39,13.34
2025-03-01,Faro,2,91,1189.02,13.07
2025-03-01,Faro,2,71,1162.44,16.37
2025-03-01,Faro,1,80,1038.72,12.98
2025-03-01,Faro,2,73,1048.68,14.37
2025-03-01,Faro,2,95,1137.44,11.97
2025-03-01,Faro,3,101,1330.96,13.18
2025-04-01,Faro,1,67,909.23,13.57
2025-04-01,Faro,1,60,931.82,15.53
2025-04-01,Faro,3,137,1552.54,11.33
2025-04-01,Faro,4,129,1410.85,10.94
2025-04-01,Faro,1,61,1231.45,20.19
2025-04-01,Faro,2,85,1284.14,15.11
2025-04-01,Faro,2,86,1257.17,14.62
2025-04-01,Faro,3,95,1122.15,11.81
2025-04-01,Faro,2,70,989.37,14.13
2025-04-01,Faro,4,147,1379.43,9.38
2025-04-01,Faro,2,77,1262.36,16.39
2025-04-01,Faro,3,100,1524.22,15.24
2025-04-01,Faro,3,111,1352.02,12.18
2025-04-01,Faro,1,89,1127.63,12.67
2025-04-01,Faro,1,61,1169.08,19.17
2025-04-01,Faro,2,90,1554.83,17.28
2025-04-01,Faro,3,113,1335.31,11.82
2025-04-01,Faro,1,64,1071.88,16.75
2025-04-01,Faro,4,135,1356.61,10.05
2025-04-01,Faro,4,129,1494.05,11.58
2025-04-01,Faro,3,106,1213.03,11.44
2025-04-01,Faro,3,119,1354.5,11.38
2025-04-01,Faro,1,57,1279.2,22.44
2025-04-01,Faro,1,74,937.19,12.66
2025-04-01,Faro,3,102,1174.79,11.52
2025-05-01,Faro,2,82,1237.61,15.09
2025-05-01,Faro,1,53,1061.37,20.03
2025-05-01,Faro,1,74,1172.5,15.84
2025-05-01,Faro,1,70,1292.78,18.47
2025-05-01,Faro,2,77,1260.3,16.37
2025-05-01,Faro,2,86,1107.13,12.87
2025-05-01,Faro,1,63,1181.99,18.76
2025-05-01,Faro,2,100,1228.73,12.29
2025-05-01,Faro,3,82,1352.8,16.5
2025-05-01,Faro,2,65,1163.98,17.91
2025-05-01,Faro,1,61,1264.62,20.73
2025-05-01,Faro,3,108,1485.22,13.75
2025-05-01,Faro,3,117,1204.22,10.29
2025-05-01,Faro,2,71,1179.49,16.61
2025-05-01,Faro,4,129,1458.88,11.31
2025-05-01,Faro,3,95,1239.11,13.04
2025-05-01,Faro,1,61,1029.83,16.88
2025-05-01,Faro,4,115,1355.48,11.79
2025-05-01,Faro,2,85,1199.53,14.11
2025-05-01,Faro,2,97,1102.64,11.37
2025-05-01,Faro,2,104,1235.11,11.88
2025-05-01,Faro,4,136,1563.84,11.5
2025-05-01,Faro,4,136,1562.76,11.49
2025-05-01,Faro,2,88,1141.45,12.97
2025-05-01,Faro,2,108,1217.49,11.27
2025-06-01,Faro,1,51,1283.95,25.18
2025-06-01,Faro,1,72,1025.31,14.24
2025-06-01,Faro,2,77,1240.34,16.11
2025-06-01,Faro,3,106,1226.42,11.57
2025-06-01,Faro,2,84,1073.15,12.78
2025-06-01,Faro,3,111,1539.83,13.87
2025-06-01,Faro,2,93,1254.43,13.49
2025-06-01,Faro,1,72,1106.62,15.37
2025-06-01,Faro,1,37,1341.58,36.26
2025-06-01,Faro,2,91,1006.31,11.06
