date,city,temperature_c,humidity_percent,rainfall_mm
2023-03-28,Lisbon,18.2,69.8,2.1
2023-03-29,Lisbon,22.1,75.4,2.1
2023-03-30,Lisbon,21.7,64.5,0.8
2023-03-31,Lisbon,19.7,71.7,4.5
2023-04-01,Lisbon,15.9,64.0,3.8
2023-04-02,Lisbon,14.9,68.8,0.4
2023-04-03,Lisbon,19.4,64.8,2.6
2023-04-04,Lisbon,20.7,67.2,0.4
2023-04-05,Lisbon,22.0,72.3,0.2
2023-04-06,Lisbon,15.9,72.3,1.0
2023-04-07,Lisbon,18.8,74.8,0.8
2023-04-08,Lisbon,17.4,54.7,1.9
2023-04-09,Lisbon,22.6,65.0,0.1
2023-04-10,Lisbon,18.2,65.4,2.1
2023-04-11,Lisbon,19.4,49.8,0.2
2023-04-12,Lisbon,21.2,62.8,0.5
2023-04-13,Lisbon,18.2,79.5,2.6
2023-04-14,Lisbon,17.1,65.9,0.6
2023-04-15,Lisbon,23.0,56.3,2.0
2023-04-16,Lisbon,22.6,62.4,1.6
2023-04-17,Lisbon,23.0,58.2,0.8
2023-04-18,Lisbon,19.8,57.0,0.5
2023-04-19,Lisbon,19.4,64.2,0.8
2023-04-20,Lisbon,20.1,56.6,0.7
2023-04-21,Lisbon,21.5,58.0,1.0
2023-04-22,Lisbon,21.9,60.6,0.7
2023-04-23,Lisbon,19.4,45.8,0.4
2023-04-24,Lisbon,15.8,74.5,1.2
2023-04-25,Lisbon,21.9,65.0,0.5
2023-04-26,Lisbon,23.1,61.5,0.8
2023-04-27,Lisbon,23.2,54.4,1.0
2023-04-28,Lisbon,22.7,61.0,0.2
2023-04-29,Lisbon,20.5,59.3,0.4
2023-04-30,Lisbon,26.7,52.9,0.7
2023-05-01,Lisbon,24.4,61.3,0.5
2023-05-02,Lisbon,23.1,71.5,0.3
2023-05-03,Lisbon,24.8,63.3,0.6
2023-05-04,Lisbon,25.2,69.6,0.0
2023-05-05,Lisbon,25.4,53.6,0.3
2023-05-06,Lisbon,22.3,64.0,1.5
2023-05-07,Lisbon,26.5,49.6,0.8
2023-05-08,Lisbon,26.5,69.2,0.4
2023-05-09,Lisbon,23.5,63.1,2.0
2023-05-10,Lisbon,20.5,71.7,1.1
2023-05-11,Lisbon,24.3,43.8,0.9
2023-05-12,Lisbon,24.9,58.5,1.1
2023-05-13,Lisbon,25.6,56.8,0.8
2023-05-14,Lisbon,25.6,61.3,0.9
2023-05-15,Lisbon,23.6,55.1,2.6
2023-05-16,Lisbon,27.3,58.5,0.6
2023-05-17,Lisbon,26.5,46.6,0.9
2023-05-18,Lisbon,28.3,69.5,2.9
2023-05-19,Lisbon,24.6,59.3,0.3
2023-05-20,Lisbon,28.3,59.0,1.6
2023-05-21,Lisbon,23.4,41.2,0.8
2023-05-22,Lisbon,27.0,56.6,1.1
2023-05-23,Lisbon,22.8,62.4,0.5
2023-05-24,Lisbon,28.3,63.4,0.8
2023-05-25,Lisbon,28.2,45.5,0.3
2023-05-26,Lisbon,23.3,54.0,0.5
2023-05-27,Lisbon,26.2,63.2,1.2
2023-05-28,Lisbon,25.7,55.2,0.7
2023-05-29,Lisbon,23.3,48.9,0.2
2023-05-30,Lisbon,27.1,51.3,1.5
2023-05-31,Lisbon,28.8,63.6,0.2
2023-06-01,Lisbon,26.6,54.8,0.2
2023-06-02,Lisbon,24.0,60.1,0.1
2023-06-03,Lisbon,30.9,71.3,0.1
2023-06-04,Lisbon,25.9,70.4,0.7
2023-06-05,Lisbon,27.7,46.1,0.1
2023-06-06,Lisbon,32.2,56.2,1.7
2023-06-07,Lisbon,26.5,59.8,0.2
2023-06-08,Lisbon,25.3,60.0,1.0
2023-06-09,Lisbon,29.2,52.5,1.7
2023-06-10,Lisbon,28.8,40.2,0.3
2023-06-11,Lisbon,28.8,58.2,0.3
2023-06-12,Lisbon,26.9,53.4,3.0
2023-06-13,Lisbon,27.8,54.2,1.4
2023-06-14,Lisbon,23.4,58.9,0.8
2023-06-15,Lisbon,23.0,59.9,0.4
2023-06-16,Lisbon,27.1,53.3,0.4
2023-06-17,Lisbon,29.0,51.5,0.5
2023-06-18,Lisbon,29.2,45.4,0.7
2023-06-19,Lisbon,27.8,63.4,1.0
2023-06-20,Lisbon,28.3,52.1,0.7
2023-06-21,Lisbon,28.6,46.3,0.6
2023-06-22,Lisbon,30.1,39.7,0.8
2023-06-23,Lisbon,28.9,50.4,0.1
2023-06-24,Lisbon,22.4,52.9,1.3
2023-06-25,Lisbon,24.4,49.5,1.7
2023-06-26,Lisbon,30.8,71.0,0.4
2023-06-27,Lisbon,27.2,39.2,0.7
2023-06-28,Lisbon,26.8,42.8,1.1
2023-06-29,Lisbon,24.1,59.1,0.4
2023-06-30,Lisbon,25.8,61.0,0.9
2023-07-01,Lisbon,23.8,70.6,3.1
2023-07-02,Lisbon,26.5,49.5,1.0
2023-07-03,Lisbon,25.8,63.2,0.7
2023-07-04,Lisbon,30.1,49.0,0.0
2023-07-05,Lisbon,26.8,54.6,0.9
2023-07-06,Lisbon,27.5,49.8,1.9
2023-07-07,Lisbon,27.5,55.1,0.5
2023-07-08,Lisbon,32.8,49.3,1.0
2023-07-09,Lisbon,29.5,44.7,2.6
2023-07-10,Lisbon,29.1,54.0,0.6
2023-07-11,Lisbon,28.8,53.8,1.6
2023-07-12,Lisbon,31.2,50.3,0.3
2023-07-13,Lisbon,28.8,41.1,0.5
2023-07-14,Lisbon,26.3,48.9,1.0
2023-07-15,Lisbon,26.5,62.5,3.2
2023-07-16,Lisbon,30.0,56.2,0.1
2023-07-17,Lisbon,21.0,55.8,0.2
2023-07-18,Lisbon,33.3,64.8,0.3
2023-07-19,Lisbon,30.4,46.6,1.6
2023-07-20,Lisbon,29.0,62.0,1.7
2023-07-21,Lisbon,28.1,47.1,2.0
2023-07-22,Lisbon,29.0,61.8,0.4
2023-07-23,Lisbon,27.0,47.8,0.8
2023-07-24,Lisbon,25.5,57.9,1.2
2023-07-25,Lisbon,23.7,62.4,0.5
2023-07-26,Lisbon,26.9,55.3,0.5
2023-07-27,Lisbon,34.8,52.0,2.0
2023-07-28,Lisbon,29.7,41.0,3.0
2023-07-29,Lisbon,26.4,61.0,0.8
2023-07-30,Lisbon,21.6,67.6,0.6
2023-07-31,Lisbon,25.7,65.1,0.4
2023-08-01,Lisbon,26.1,46.2,1.5
2023-08-02,Lisbon,25.2,54.9,0.8
2023-08-03,Lisbon,31.0,53.0,0.5
2023-08-04,Lisbon,24.5,43.4,0.8
2023-08-05,Lisbon,26.5,55.1,0.3
2023-08-06,Lisbon,26.7,59.0,1.0
2023-08-07,Lisbon,29.2,59.9,1.1
2023-08-08,Lisbon,28.5,53.9,0.8
2023-08-09,Lisbon,30.7,38.9,2.3
2023-08-10,Lisbon,21.8,70.6,1.1
2023-08-11,Lisbon,25.0,60.2,2.6
2023-08-12,Lisbon,20.0,66.9,1.1
2023-08-13,Lisbon,26.5,60.0,0.5
2023-08-14,Lisbon,24.3,54.7,1.0
2023-08-15,Lisbon,20.8,59.0,1.1
2023-08-16,Lisbon,24.5,67.3,2.1
2023-08-17,Lisbon,25.1,63.0,2.0
2023-08-18,Lisbon,22.9,59.7,0.2
2023-08-19,Lisbon,23.2,60.9,2.4
2023-08-20,Lisbon,24.7,59.2,0.4
2023-08-21,Lisbon,25.5,49.9,0.3
2023-08-22,Lisbon,25.4,47.9,0.6
2023-08-23,Lisbon,23.1,64.2,0.7
2023-08-24,Lisbon,24.3,65.7,1.4
2023-08-25,Lisbon,21.4,58.4,0.4
2023-08-26,Lisbon,24.5,49.2,0.3
2023-08-27,Lisbon,23.5,54.2,0.4
2023-08-28,Lisbon,23.0,59.8,0.2
2023-08-29,Lisbon,28.3,55.1,0.0
2023-08-30,Lisbon,22.1,61.9,0.7
2023-08-31,Lisbon,23.3,58.8,1.8
2023-09-01,Lisbon,20.5,54.9,0.1
2023-09-02,Lisbon,22.0,67.7,0.7
2023-09-03,Lisbon,22.3,53.7,1.5
2023-09-04,Lisbon,20.3,72.7,0.4
2023-09-05,Lisbon,23.9,65.5,0.7
2023-09-06,Lisbon,25.3,57.4,0.7
2023-09-07,Lisbon,19.6,58.8,1.7
2023-09-08,Lisbon,24.4,53.0,1.0
2023-09-09,Lisbon,27.3,68.2,0.7
2023-09-10,Lisbon,22.3,67.6,1.5
2023-09-11,Lisbon,22.5,57.2,0.8
2023-09-12,Lisbon,18.1,62.1,0.1
2023-09-13,Lisbon,18.5,64.6,0.5
2023-09-14,Lisbon,24.3,63.8,1.5
2023-09-15,Lisbon,19.4,74.0,0.7
2023-09-16,Lisbon,21.9,63.7,0.1
2023-09-17,Lisbon,24.7,66.4,2.3
2023-09-18,Lisbon,19.2,53.0,1.6
2023-09-19,Lisbon,19.9,59.4,1.8
2023-09-20,Lisbon,20.3,61.0,0.5
2023-09-21,Lisbon,17.4,66.1,1.6
2023-09-22,Lisbon,22.7,75.1,1.5
2023-09-23,Lisbon,20.1,68.4,0.5
2023-09-24,Lisbon,18.8,84.1,0.6
2023-09-25,Lisbon,18.0,78.4,0.5
2023-09-26,Lisbon,15.7,74.6,2.1
2023-09-27,Lisbon,22.2,57.7,1.3
2023-09-28,Lisbon,22.4,69.0,1.6
2023-09-29,Lisbon,18.6,67.3,0.2
2023-09-30,Lisbon,23.4,73.1,0.2
2023-10-01,Lisbon,19.8,73.9,3.5
2023-10-02,Lisbon,14.4,76.1,0.1
2023-10-03,Lisbon,18.9,74.4,2.6
2023-10-04,Lisbon,18.5,70.8,3.3
2023-10-05,Lisbon,19.7,59.9,1.3
2023-10-06,Lisbon,21.0,64.3,11.1
2023-10-07,Lisbon,19.0,60.8,5.6
2023-10-08,Lisbon,16.2,67.6,6.6
2023-10-09,Lisbon,15.8,66.4,6.8
2023-10-10,Lisbon,18.8,76.0,6.1
2023-10-11,Lisbon,16.6,81.4,6.9
2023-10-12,Lisbon,18.9,77.7,6.8
2023-10-13,Lisbon,17.4,66.0,1.8
2023-10-14,Lisbon,16.8,64.3,3.3
2023-10-15,Lisbon,17.0,72.7,2.5
2023-10-16,Lisbon,18.2,87.5,1.4
2023-10-17,Lisbon,17.0,73.3,0.5
2023-10-18,Lisbon,16.4,61.4,1.6
2023-10-19,Lisbon,15.6,80.6,0.7
2023-10-20,Lisbon,14.8,69.8,3.4
2023-10-21,Lisbon,14.0,70.5,0.2
2023-10-22,Lisbon,9.0,79.6,3.9
2023-10-23,Lisbon,20.4,80.2,1.2
2023-10-24,Lisbon,12.9,60.5,8.9
2023-10-25,Lisbon,11.2,64.6,3.7
2023-10-26,Lisbon,13.6,88.1,10.5
2023-10-27,Lisbon,14.7,80.9,1.3
2023-10-28,Lisbon,8.9,74.3,4.7
2023-10-29,Lisbon,16.6,81.4,6.7
2023-10-30,Lisbon,15.3,75.0,1.8
2023-10-31,Lisbon,17.1,72.8,1.5
2023-11-01,Lisbon,11.4,75.1,3.6
2023-11-02,Lisbon,16.5,73.3,0.3
2023-11-03,Lisbon,14.6,82.2,4.7
2023-11-04,Lisbon,12.8,83.6,8.8
2023-11-05,Lisbon,12.5,88.3,1.2
2023-11-06,Lisbon,12.8,78.6,0.8
2023-11-07,Lisbon,12.2,81.6,2.6
2023-11-08,Lisbon,11.7,75.7,3.9
2023-11-09,Lisbon,10.2,79.6,1.0
2023-11-10,Lisbon,17.3,59.3,1.2
2023-11-11,Lisbon,13.1,84.4,2.5
2023-11-12,Lisbon,10.8,69.7,1.0
2023-11-13,Lisbon,13.7,77.1,1.2
2023-11-14,Lisbon,11.2,74.4,1.0
2023-11-15,Lisbon,15.7,70.3,5.6
2023-11-16,Lisbon,13.0,89.4,1.9
2023-11-17,Lisbon,12.7,79.2,3.4
2023-11-18,Lisbon,13.4,74.4,1.2
2023-11-19,Lisbon,11.4,86.3,1.4
2023-11-20,Lisbon,12.7,76.3,6.3
2023-11-21,Lisbon,12.1,79.0,2.5
2023-11-22,Lisbon,10.1,83.0,0.3
2023-11-23,Lisbon,11.0,100.0,4.0
2023-11-24,Lisbon,10.0,82.6,0.2
2023-11-25,Lisbon,12.8,70.3,3.2
2023-11-26,Lisbon,10.3,74.5,1.1
2023-11-27,Lisbon,10.8,84.1,1.3
2023-11-28,Lisbon,14.9,82.3,1.6
2023-11-29,Lisbon,12.0,84.2,1.9
2023-11-30,Lisbon,12.0,81.4,1.3
2023-12-01,Lisbon,9.8,75.8,2.3
2023-12-02,Lisbon,9.5,88.5,1.6
2023-12-03,Lisbon,12.4,75.5,5.7
2023-12-04,Lisbon,15.3,83.0,3.6
2023-12-05,Lisbon,11.5,79.9,0.8
2023-12-06,Lisbon,13.1,73.3,7.3
2023-12-07,Lisbon,9.8,78.6,8.9
2023-12-08,Lisbon,13.2,80.1,3.7
2023-12-09,Lisbon,10.3,82.7,5.5
2023-12-10,Lisbon,10.0,72.8,7.8
2023-12-11,Lisbon,11.4,94.7,3.1
2023-12-12,Lisbon,7.6,73.0,2.3
2023-12-13,Lisbon,9.2,81.5,4.6
2023-12-14,Lisbon,8.8,79.0,4.8
2023-12-15,Lisbon,11.0,93.3,15.1
2023-12-16,Lisbon,11.5,74.2,3.2
2023-12-17,Lisbon,12.2,79.8,2.7
2023-12-18,Lisbon,14.4,93.6,6.2
2023-12-19,Lisbon,9.2,87.8,1.0
2023-12-20,Lisbon,14.1,86.5,2.8
2023-12-21,Lisbon,9.9,67.7,0.5
2023-12-22,Lisbon,8.1,82.1,0.5
2023-12-23,Lisbon,10.1,89.3,5.6
2023-12-24,Lisbon,10.7,72.9,2.4
2023-12-25,Lisbon,9.9,92.1,4.6
2023-12-26,Lisbon,9.5,79.2,0.4
2023-12-27,Lisbon,12.2,93.6,0.7
2023-12-28,Lisbon,6.5,76.1,2.9
2023-12-29,Lisbon,5.8,95.0,2.2
2023-12-30,Lisbon,10.3,82.4,3.3
2023-12-31,Lisbon,10.7,89.6,0.5
2024-01-01,Lisbon,11.8,79.1,2.1
2024-01-02,Lisbon,9.1,79.5,0.5
2024-01-03,Lisbon,12.3,81.7,4.9
2024-01-04,Lisbon,8.8,85.8,3.3
2024-01-05,Lisbon,11.5,73.9,1.7
2024-01-06,Lisbon,12.2,88.8,5.2
2024-01-07,Lisbon,6.3,81.1,3.9
2024-01-08,Lisbon,8.9,76.1,0.9
2024-01-09,Lisbon,5.9,79.1,2.4
2024-01-10,Lisbon,9.4,78.0,1.3
2024-01-11,Lisbon,11.7,82.7,17.7
2024-01-12,Lisbon,11.2,80.5,1.6
2024-01-13,Lisbon,12.4,70.3,0.7
2024-01-14,Lisbon,9.1,72.0,2.5
2024-01-15,Lisbon,10.6,87.6,4.7
2024-01-16,Lisbon,13.7,84.8,4.6
2024-01-17,Lisbon,13.7,82.3,7.5
2024-01-18,Lisbon,11.0,85.1,1.9
2024-01-19,Lisbon,11.8,86.0,0.3
2024-01-20,Lisbon,12.4,92.4,4.2
2024-01-21,Lisbon,8.3,79.6,6.7
2024-01-22,Lisbon,13.0,77.6,3.6
2024-01-23,Lisbon,10.3,73.9,6.9
2024-01-24,Lisbon,7.4,70.4,2.1
2024-01-25,Lisbon,12.2,80.0,5.7
2024-01-26,Lisbon,13.1,74.9,0.6
2024-01-27,Lisbon,11.9,79.6,2.6
2024-01-28,Lisbon,7.3,85.3,0.6
2024-01-29,Lisbon,6.9,85.8,0.3
2024-01-30,Lisbon,8.7,80.1,2.0
2024-01-31,Lisbon,11.0,87.7,3.2
2024-02-01,Lisbon,9.9,91.4,6.0
2024-02-02,Lisbon,13.5,83.9,3.1
2024-02-03,Lisbon,15.2,77.3,2.8
2024-02-04,Lisbon,8.4,93.1,3.9
2024-02-05,Lisbon,11.8,70.7,1.5
2024-02-06,Lisbon,11.1,84.8,3.4
2024-02-07,Lisbon,12.5,62.6,9.4
2024-02-08,Lisbon,12.3,80.5,2.8
2024-02-09,Lisbon,12.2,70.3,2.4
2024-02-10,Lisbon,9.8,85.5,1.3
2024-02-11,Lisbon,13.2,62.9,0.4
2024-02-12,Lisbon,11.8,93.1,6.3
2024-02-13,Lisbon,11.8,90.4,10.3
2024-02-14,Lisbon,16.0,85.9,5.9
2024-02-15,Lisbon,11.2,71.2,0.5
2024-02-16,Lisbon,12.8,70.3,5.1
2024-02-17,Lisbon,11.5,92.6,0.5
2024-02-18,Lisbon,11.7,72.7,0.4
2024-02-19,Lisbon,13.2,71.7,3.8
2024-02-20,Lisbon,12.6,71.5,6.8
2024-02-21,Lisbon,11.9,67.9,0.2
2024-02-22,Lisbon,15.5,84.5,2.0
2024-02-23,Lisbon,15.9,76.5,1.6
2024-02-24,Lisbon,14.7,80.7,1.5
2024-02-25,Lisbon,13.4,82.1,0.4
2024-02-26,Lisbon,11.6,75.3,3.0
2024-02-27,Lisbon,16.1,86.4,3.3
2024-02-28,Lisbon,12.2,69.7,3.6
2024-02-29,Lisbon,12.4,85.7,3.0
2024-03-01,Lisbon,13.0,87.2,2.0
2024-03-02,Lisbon,13.4,76.4,3.7
2024-03-03,Lisbon,13.8,76.4,3.8
2024-03-04,Lisbon,10.1,67.8,5.0
2024-03-05,Lisbon,13.0,66.0,7.3
2024-03-06,Lisbon,14.4,84.5,6.3
2024-03-07,Lisbon,11.6,65.3,5.6
2024-03-08,Lisbon,13.8,71.4,5.5
2024-03-09,Lisbon,15.6,68.8,1.8
2024-03-10,Lisbon,18.7,74.7,1.3
2024-03-11,Lisbon,19.5,62.9,1.8
2024-03-12,Lisbon,16.2,69.5,2.7
2024-03-13,Lisbon,13.7,73.3,3.2
2024-03-14,Lisbon,14.7,68.6,0.8
2024-03-15,Lisbon,14.4,73.5,1.6
2024-03-16,Lisbon,19.7,71.0,1.1
2024-03-17,Lisbon,17.6,77.4,6.2
2024-03-18,Lisbon,16.5,72.3,2.7
2024-03-19,Lisbon,20.3,71.3,3.6
2024-03-20,Lisbon,18.2,63.9,2.3
2024-03-21,Lisbon,20.9,71.7,1.6
2024-03-22,Lisbon,16.5,69.8,1.7
2024-03-23,Lisbon,19.1,63.1,2.9
2024-03-24,Lisbon,15.9,81.6,4.3
2024-03-25,Lisbon,19.2,59.9,1.2
2024-03-26,Lisbon,19.0,71.3,5.1
2024-03-27,Lisbon,17.8,75.7,0.3
2024-03-28,Lisbon,18.3,72.7,1.7
2024-03-29,Lisbon,14.4,68.1,1.4
2024-03-30,Lisbon,16.4,69.3,6.3
2024-03-31,Lisbon,21.9,65.4,3.4
2024-04-01,Lisbon,18.8,68.0,0.5
2024-04-02,Lisbon,21.3,70.0,0.6
2024-04-03,Lisbon,19.3,65.9,0.9
2024-04-04,Lisbon,23.0,62.2,0.1
2024-04-05,Lisbon,18.3,74.3,0.2
2024-04-06,Lisbon,20.8,72.5,0.1
2024-04-07,Lisbon,18.3,70.9,0.8
2024-04-08,Lisbon,21.8,66.9,0.7
2024-04-09,Lisbon,18.7,79.4,0.5
2024-04-10,Lisbon,19.7,66.3,1.5
2024-04-11,Lisbon,19.2,74.1,1.4
2024-04-12,Lisbon,20.5,69.2,1.7
2024-04-13,Lisbon,21.1,64.5,0.4
2024-04-14,Lisbon,23.4,68.2,3.3
2024-04-15,Lisbon,21.6,66.4,1.5
2024-04-16,Lisbon,21.6,56.3,0.3
2024-04-17,Lisbon,24.0,53.6,0.2
2024-04-18,Lisbon,18.9,55.6,1.8
2024-04-19,Lisbon,21.2,72.8,0.2
2024-04-20,Lisbon,25.6,64.6,1.3
2024-04-21,Lisbon,21.9,57.8,1.0
2024-04-22,Lisbon,22.7,69.9,1.3
2024-04-23,Lisbon,22.1,59.1,1.4
2024-04-24,Lisbon,22.9,69.1,0.1
2024-04-25,Lisbon,21.6,63.6,1.2
2024-04-26,Lisbon,20.0,64.4,0.8
2024-04-27,Lisbon,22.3,64.0,2.5
2024-04-28,Lisbon,24.9,53.6,0.2
2024-04-29,Lisbon,24.6,61.8,0.5
2024-04-30,Lisbon,23.5,61.4,0.5
2024-05-01,Lisbon,27.3,70.2,2.4
2024-05-02,Lisbon,22.2,57.3,1.7
2024-05-03,Lisbon,22.6,62.5,0.3
2024-05-04,Lisbon,24.2,56.2,0.7
2024-05-05,Lisbon,22.1,59.2,0.1
2024-05-06,Lisbon,24.3,64.3,0.3
2024-05-07,Lisbon,23.8,48.2,1.9
2024-05-08,Lisbon,24.1,61.5,0.1
2024-05-09,Lisbon,26.9,59.7,1.1
2024-05-10,Lisbon,26.6,52.8,0.7
2024-05-11,Lisbon,24.7,65.8,3.5
2024-05-12,Lisbon,26.0,52.5,1.7
2024-05-13,Lisbon,32.0,46.2,3.4
2024-05-14,Lisbon,22.7,74.0,0.3
2024-05-15,Lisbon,22.4,56.5,0.7
2024-05-16,Lisbon,30.7,53.8,0.4
2024-05-17,Lisbon,25.4,51.9,0.2
2024-05-18,Lisbon,25.0,67.3,0.6
2024-05-19,Lisbon,22.7,44.7,1.5
2024-05-20,Lisbon,25.2,49.6,0.2
2024-05-21,Lisbon,25.9,49.1,1.4
2024-05-22,Lisbon,25.8,63.4,0.2
2024-05-23,Lisbon,26.5,50.6,3.2
2024-05-24,Lisbon,24.9,56.2,0.3
2024-05-25,Lisbon,25.3,53.2,0.3
2024-05-26,Lisbon,24.7,49.2,0.2
2024-05-27,Lisbon,28.7,57.4,1.3
2024-05-28,Lisbon,25.8,65.7,0.4
2024-05-29,Lisbon,27.4,56.3,0.8
2024-05-30,Lisbon,26.9,57.3,2.1
2024-05-31,Lisbon,27.9,45.1,7.3
2024-06-01,Lisbon,25.7,50.9,3.3
2024-06-02,Lisbon,27.9,50.8,0.2
2024-06-03,Lisbon,25.4,56.1,1.2
2024-06-04,Lisbon,24.3,53.5,0.7
2024-06-05,Lisbon,32.8,53.2,0.0
2024-06-06,Lisbon,27.0,52.6,0.3
2024-06-07,Lisbon,32.0,56.4,0.6
2024-06-08,Lisbon,25.4,58.3,0.2
2024-06-09,Lisbon,24.9,57.3,3.0
2024-06-10,Lisbon,22.6,54.2,1.1
2024-06-11,Lisbon,30.7,64.5,0.6
2024-06-12,Lisbon,25.1,50.0,1.1
2024-06-13,Lisbon,25.6,57.6,0.4
2024-06-14,Lisbon,25.8,55.6,0.3
2024-06-15,Lisbon,29.8,48.7,0.6
2024-06-16,Lisbon,28.9,55.8,1.2
2024-06-17,Lisbon,27.6,56.3,2.4
2024-06-18,Lisbon,25.6,55.2,0.6
2024-06-19,Lisbon,23.8,52.8,0.7
2024-06-20,Lisbon,29.8,46.7,0.1
2024-06-21,Lisbon,26.5,52.8,0.3
2024-06-22,Lisbon,22.3,54.0,0.2
2024-06-23,Lisbon,29.3,63.9,0.7
2024-06-24,Lisbon,28.6,36.9,1.5
2024-06-25,Lisbon,32.0,50.0,0.2
2024-06-26,Lisbon,29.1,59.2,0.4
2024-06-27,Lisbon,25.7,53.0,0.5
2024-06-28,Lisbon,29.2,37.9,0.7
2024-06-29,Lisbon,27.0,45.3,1.3
2024-06-30,Lisbon,29.3,45.7,0.4
2024-07-01,Lisbon,29.1,53.2,0.7
2024-07-02,Lisbon,26.3,42.4,1.2
2024-07-03,Lisbon,29.3,54.8,0.2
2024-07-04,Lisbon,29.0,58.3,1.7
2024-07-05,Lisbon,25.5,44.0,0.8
2024-07-06,Lisbon,25.5,61.6,0.2
2024-07-07,Lisbon,24.4,53.5,1.9
2024-07-08,Lisbon,30.2,52.6,1.8
2024-07-09,Lisbon,26.9,55.8,1.5
2024-07-10,Lisbon,25.5,52.2,0.2
2024-07-11,Lisbon,26.9,60.2,1.6
2024-07-12,Lisbon,28.2,67.9,0.4
2024-07-13,Lisbon,26.5,44.3,1.9
2024-07-14,Lisbon,29.3,51.7,2.0
2024-07-15,Lisbon,30.3,59.7,0.1
2024-07-16,Lisbon,29.9,65.0,1.3
2024-07-17,Lisbon,25.5,57.6,0.5
2024-07-18,Lisbon,27.1,59.8,2.8
2024-07-19,Lisbon,27.6,47.5,1.3
2024-07-20,Lisbon,29.7,55.3,0.4
2024-07-21,Lisbon,30.0,55.6,0.7
2024-07-22,Lisbon,33.1,47.8,0.2
2024-07-23,Lisbon,26.9,61.3,1.7
2024-07-24,Lisbon,25.6,48.1,1.4
2024-07-25,Lisbon,26.4,55.8,0.2
2024-07-26,Lisbon,24.3,55.4,0.8
2024-07-27,Lisbon,28.0,61.9,0.2
2024-07-28,Lisbon,28.1,54.6,0.1
2024-07-29,Lisbon,25.9,53.6,0.7
2024-07-30,Lisbon,26.4,42.9,0.8
2024-07-31,Lisbon,26.4,52.0,0.5
2024-08-01,Lisbon,26.0,44.5,0.4
2024-08-02,Lisbon,27.8,51.2,0.6
2024-08-03,Lisbon,24.8,54.8,1.1
2024-08-04,Lisbon,27.1,47.9,0.2
2024-08-05,Lisbon,29.4,43.7,0.5
2024-08-06,Lisbon,28.8,69.5,0.5
2024-08-07,Lisbon,26.0,55.3,0.9
2024-08-08,Lisbon,26.0,59.3,0.3
2024-08-09,Lisbon,22.2,57.0,2.1
2024-08-10,Lisbon,23.7,46.5,1.0
2024-08-11,Lisbon,25.7,53.4,0.0
2024-08-12,Lisbon,24.2,52.4,2.5
2024-08-13,Lisbon,21.9,58.6,0.5
2024-08-14,Lisbon,26.1,59.0,0.3
2024-08-15,Lisbon,25.5,58.5,1.1
2024-08-16,Lisbon,26.0,64.2,0.8
2024-08-17,Lisbon,24.6,53.4,0.3
2024-08-18,Lisbon,26.0,51.7,0.7
2024-08-19,Lisbon,28.8,63.2,1.3
2024-08-20,Lisbon,23.6,68.0,0.8
2024-08-21,Lisbon,22.0,55.7,0.1
2024-08-22,Lisbon,23.3,55.9,0.1
2024-08-23,Lisbon,25.7,70.8,2.5
2024-08-24,Lisbon,26.6,61.0,0.5
2024-08-25,Lisbon,25.6,88.0,1.8
2024-08-26,Lisbon,25.1,62.9,0.7
2024-08-27,Lisbon,23.6,52.7,1.1
2024-08-28,Lisbon,23.5,62.2,1.6
2024-08-29,Lisbon,22.7,55.2,0.6
2024-08-30,Lisbon,23.1,62.9,0.5
2024-08-31,Lisbon,21.5,61.4,0.4
2024-09-01,Lisbon,23.0,60.6,0.6
2024-09-02,Lisbon,26.4,53.8,0.9
2024-09-03,Lisbon,25.7,60.6,0.1
2024-09-04,Lisbon,24.7,49.9,0.9
2024-09-05,Lisbon,22.3,57.1,0.3
2024-09-06,Lisbon,23.8,60.0,1.1
2024-09-07,Lisbon,23.8,65.2,0.4
2024-09-08,Lisbon,24.4,56.8,1.1
2024-09-09,Lisbon,21.1,65.8,2.1
2024-09-10,Lisbon,22.3,74.3,0.1
2024-09-11,Lisbon,20.8,73.2,1.6
2024-09-12,Lisbon,20.7,54.2,0.7
2024-09-13,Lisbon,23.7,65.6,0.5
2024-09-14,Lisbon,22.9,80.4,0.2
2024-09-15,Lisbon,21.8,70.0,0.9
2024-09-16,Lisbon,21.8,59.9,1.1
2024-09-17,Lisbon,21.0,50.2,0.7
2024-09-18,Lisbon,20.7,61.5,2.1
2024-09-19,Lisbon,20.9,66.0,3.3
2024-09-20,Lisbon,21.5,66.4,0.8
2024-09-21,Lisbon,17.9,61.1,1.4
2024-09-22,Lisbon,19.6,65.5,1.5
2024-09-23,Lisbon,18.5,67.9,0.7
2024-09-24,Lisbon,19.2,58.1,1.3
2024-09-25,Lisbon,22.8,57.6,0.7
2024-09-26,Lisbon,18.7,56.2,0.2
2024-09-27,Lisbon,18.3,61.5,2.2
2024-09-28,Lisbon,19.1,57.0,1.0
2024-09-29,Lisbon,16.1,70.7,0.1
2024-09-30,Lisbon,15.7,68.5,5.6
2024-10-01,Lisbon,18.8,62.6,1.0
2024-10-02,Lisbon,20.4,58.7,1.7
2024-10-03,Lisbon,20.5,71.9,2.1
2024-10-04,Lisbon,20.4,63.0,0.9
2024-10-05,Lisbon,19.0,72.1,3.8
2024-10-06,Lisbon,14.9,71.4,2.2
