date,region,category,units,revenue,cost,profit
2025-10-17,Coimbra,Home Office,2,288.03,169.77,118.26
2025-10-17,Coimbra,Books,6,142.95,74.44,68.51
2025-10-17,Coimbra,Electronics,5,1172.99,805.69,367.3
2025-10-17,Coimbra,Electronics,5,1454.43,1020.99,433.44
2025-10-18,Braga,Sports,1,76.46,51.28,25.18
2025-10-18,Braga,Home Office,4,791.23,555.94,235.28
2025-10-18,Porto,Home Office,6,764.85,402.43,362.42
2025-10-18,Faro,Sports,5,293.2,200.35,92.84
2025-10-18,Lisbon,Home Office,1,103.67,54.6,49.07
2025-10-18,Faro,Books,2,40.24,31.28,8.97
2025-10-18,Braga,Home Office,5,515.95,338.18,177.78
2025-10-19,Lisbon,Home Office,5,484.63,351.3,133.33
2025-10-19,Coimbra,Home Office,3,356.12,197.75,158.36
2025-10-19,Faro,Home Office,6,712.67,503.19,209.48
2025-10-19,Faro,Sports,7,689.21,509.77,179.44
2025-10-19,Lisbon,Fashion,3,196.27,128.09,68.18
2025-10-19,Coimbra,Fashion,5,282.4,178.84,103.56
2025-10-19,Faro,Sports,7,439.44,280.76,158.68
2025-10-19,Braga,Fashion,1,28.5,20.93,7.57
2025-10-19,Coimbra,Books,2,34.29,26.23,8.06
2025-10-20,Porto,Books,4,104.56,66.63,37.93
2025-10-20,Lisbon,Sports,2,191.23,122.12,69.1
2025-10-20,Lisbon,Books,2,57.98,32.01,25.97
2025-10-20,Braga,Fashion,5,354.25,241.59,112.66
2025-10-20,Coimbra,Fashion,7,520.82,332.91,187.91
2025-10-20,Coimbra,Books,4,81.0,54.88,26.12
2025-10-20,Coimbra,Electronics,2,514.73,382.27,132.47
2025-10-20,Porto,Books,1,21.83,16.12,5.72
2025-10-21,Braga,Sports,3,225.31,143.49,81.82
2025-10-21,Faro,Books,3,63.92,40.19,23.73
2025-10-21,Lisbon,Electronics,3,621.02,328.51,292.51
2025-10-21,Porto,Fashion,2,109.8,73.59,36.2
2025-10-21,Faro,Sports,4,394.62,286.88,107.74
2025-10-21,Coimbra,Fashion,1,41.1,21.53,19.57
2025-10-21,Coimbra,Books,2,57.77,39.03,18.74
2025-10-22,Porto,Electronics,3,647.43,352.63,294.8
2025-10-22,Porto,Electronics,1,131.83,86.58,45.26
2025-10-22,Coimbra,Sports,1,78.04,46.08,31.96
2025-10-22,Lisbon,Sports,6,408.85,259.2,149.65
2025-10-22,Lisbon,Books,3,66.62,41.81,24.81
2025-10-22,Faro,Sports,2,179.49,120.92,58.57
2025-10-22,Faro,Fashion,7,362.34,248.99,113.36
2025-10-22,Lisbon,Sports,6,592.42,434.32,158.1
2025-10-23,Lisbon,Home Office,3,380.06,243.55,136.51
2025-10-23,Faro,Books,1,21.68,13.5,8.18
2025-10-23,Lisbon,Fashion,4,82.5,58.41,24.09
2025-10-23,Porto,Home Office,1,170.51,91.36,79.15
2025-10-23,Coimbra,Home Office,5,595.14,379.57,215.57
2025-10-24,Braga,Sports,6,327.46,202.19,125.27
2025-10-24,Porto,Sports,1,61.73,42.24,19.49
2025-10-24,Lisbon,Sports,4,281.2,160.12,121.08
2025-10-24,Coimbra,Electronics,7,1402.15,971.18,430.97
2025-10-24,Porto,Electronics,4,897.08,672.89,224.19
2025-10-24,Braga,Home Office,6,854.64,538.71,315.93
2025-10-24,Faro,Fashion,6,310.14,184.32,125.82
2025-10-25,Lisbon,Home Office,1,120.59,68.73,51.85
2025-10-25,Braga,Sports,5,219.28,169.28,50.0
2025-10-25,Porto,Electronics,5,869.82,563.09,306.72
2025-10-25,Lisbon,Fashion,6,296.75,155.46,141.28
2025-10-26,Faro,Sports,6,671.27,435.27,236.01
2025-10-26,Coimbra,Sports,5,365.86,282.87,82.99
2025-10-26,Coimbra,Home Office,7,1010.47,692.58,317.89
2025-10-26,Porto,Electronics,7,1473.71,1035.35,438.36
2025-10-26,Faro,Fashion,1,82.4,55.73,26.67
2025-10-26,Braga,Sports,1,120.65,75.84,44.81
2025-10-26,Porto,Fashion,3,188.92,116.46,72.46
2025-10-27,Braga,Fashion,4,205.25,124.71,80.54
2025-10-27,Braga,Fashion,2,80.13,46.15,33.98
2025-10-27,Lisbon,Home Office,3,399.51,216.6,182.91
2025-10-27,Lisbon,Home Office,3,315.16,192.93,122.23
2025-10-27,Coimbra,Home Office,5,551.23,367.39,183.83
2025-10-27,Coimbra,Electronics,5,1577.13,999.67,577.46
2025-10-27,Porto,Electronics,1,219.94,115.86,104.08
2025-10-27,Faro,Home Office,3,432.12,236.92,195.2
2025-10-27,Lisbon,Books,7,161.09,117.35,43.74
2025-10-28,Faro,Sports,6,400.77,235.95,164.83
2025-10-28,Braga,Books,5,108.73,74.13,34.6
2025-10-28,Porto,Fashion,7,250.55,140.35,110.21
2025-10-28,Lisbon,Electronics,1,281.06,147.16,133.9
2025-10-28,Braga,Books,4,108.2,71.09,37.11
2025-10-28,Braga,Books,5,72.33,46.59,25.74
2025-10-28,Faro,Sports,2,187.8,145.87,41.93
2025-10-29,Porto,Sports,4,410.49,284.6,125.89
2025-10-29,Coimbra,Sports,6,509.07,351.21,157.86
2025-10-29,Porto,Electronics,5,1095.75,795.14,300.61
2025-10-29,Coimbra,Fashion,3,159.06,96.52,62.54
2025-10-29,Lisbon,Home Office,3,404.0,242.54,161.47
2025-10-29,Lisbon,Home Office,7,1204.37,852.69,351.68
2025-10-29,Coimbra,Books,2,40.7,28.64,12.06
2025-10-29,Lisbon,Sports,7,441.98,237.62,204.35
2025-10-30,Porto,Home Office,5,390.24,258.58,131.66
2025-10-30,Coimbra,Home Office,7,784.56,555.56,229.0
2025-10-30,Faro,Home Office,6,581.38,436.9,144.48
2025-10-30,Coimbra,Books,5,141.76,97.01,44.75
2025-10-30,Coimbra,Books,6,182.68,108.69,74.0
2025-10-30,Coimbra,Books,1,18.45,11.3,7.14
2025-10-30,Porto,Home Office,2,284.66,177.33,107.33
2025-10-30,Lisbon,Sports,7,533.55,360.35,173.2
2025-10-30,Faro,Fashion,4,241.14,148.06,93.08
2025-10-31,Faro,Home Office,7,1060.61,559.0,501.61
2025-10-31,Faro,Sports,7,465.62,327.49,138.13
2025-10-31,Braga,Electronics,7,1839.5,1087.79,751.72
2025-10-31,Braga,Home Office,7,850.49,574.44,276.06
2025-10-31,Faro,Home Office,1,121.33,64.91,56.41
2025-10-31,Lisbon,Books,1,18.61,12.19,6.42
2025-10-31,Braga,Home Office,6,1142.23,812.22,330.01
2025-10-31,Porto,Fashion,7,194.5,138.72,55.78
2025-11-01,Faro,Electronics,4,827.95,622.15,205.79
2025-11-01,Braga,Fashion,4,157.4,84.05,73.35
2025-11-01,Lisbon,Home Office,5,522.03,404.0,118.03
2025-11-01,Coimbra,Fashion,1,79.4,46.31,33.09
2025-11-01,Faro,Books,4,80.79,42.58,38.21
2025-11-01,Lisbon,Home Office,4,160.56,124.4,36.17
2025-11-01,Porto,Books,7,226.66,132.66,94.0
2025-11-01,Braga,Fashion,5,246.15,128.06,118.09
2025-11-01,Porto,Sports,2,233.98,131.78,102.21
2025-11-02,Braga,Fashion,2,152.53,114.49,38.04
2025-11-02,Porto,Electronics,7,1725.25,985.68,739.58
2025-11-02,Lisbon,Fashion,4,140.66,108.34,32.32
2025-11-02,Lisbon,Home Office,3,464.29,303.0,161.29
2025-11-02,Porto,Fashion,7,458.13,282.2,175.93
2025-11-03,Coimbra,Books,1,22.67,16.84,5.83
2025-11-03,Faro,Electronics,1,263.74,165.03,98.71
2025-11-03,Lisbon,Fashion,7,372.88,199.89,172.99
2025-11-03,Porto,Electronics,3,824.02,582.68,241.34
2025-11-03,Faro,Fashion,3,203.83,141.25,62.58
2025-11-03,Braga,Fashion,2,112.54,81.83,30.71
2025-11-03,Coimbra,Home Office,6,527.98,290.42,237.56
2025-11-03,Porto,Home Office,7,937.91,692.28,245.63
2025-11-03,Braga,Home Office,7,848.24,607.98,240.26
2025-11-04,Braga,Electronics,2,374.78,226.86,147.92
2025-11-04,Porto,Home Office,4,284.44,209.81,74.64
2025-11-04,Braga,Fashion,7,352.97,227.49,125.48
2025-11-04,Porto,Sports,3,144.98,75.77,69.2
2025-11-04,Porto,Books,6,99.68,53.45,46.23
2025-11-05,Porto,Sports,3,236.54,157.95,78.6
2025-11-05,Lisbon,Electronics,3,679.07,522.24,156.82
2025-11-05,Coimbra,Fashion,5,225.1,164.26,60.84
2025-11-05,Coimbra,Sports,7,513.06,358.84,154.22
2025-11-05,Porto,Books,3,71.94,37.53,34.4
2025-11-06,Faro,Home Office,5,713.9,556.43,157.47
2025-11-06,Faro,Books,3,94.21,69.84,24.37
2025-11-06,Porto,Fashion,7,365.25,202.32,162.93
2025-11-06,Faro,Fashion,3,190.63,132.67,57.96
2025-11-06,Lisbon,Fashion,4,314.77,176.47,138.3
2025-11-06,Braga,Home Office,3,491.2,353.18,138.02
2025-11-06,Lisbon,Fashion,6,527.78,321.01,206.78
2025-11-07,Braga,Home Office,3,254.82,169.51,85.31
2025-11-07,Lisbon,Sports,6,239.96,160.87,79.08
2025-11-07,Faro,Books,1,13.29,10.21,3.08
2025-11-07,Coimbra,Sports,2,133.24,89.6,43.64
2025-11-07,Coimbra,Home Office,2,173.26,132.07,41.19
2025-11-07,Lisbon,Fashion,3,114.96,65.66,49.3
2025-11-07,Coimbra,Fashion,4,221.88,146.84,75.04
2025-11-07,Lisbon,Electronics,6,1217.67,746.65,471.01
2025-11-07,Lisbon,Electronics,3,418.98,318.34,100.64
2025-11-08,Porto,Fashion,4,178.14,124.59,53.55
2025-11-08,Porto,Home Office,3,217.83,136.08,81.74
2025-11-08,Porto,Books,5,93.31,64.51,28.81
2025-11-08,Porto,Home Office,4,498.23,330.82,167.4
2025-11-09,Porto,Fashion,6,263.41,145.92,117.49
2025-11-09,Faro,Fashion,2,93.49,57.71,35.78
2025-11-09,Porto,Sports,3,227.35,176.28,51.07
2025-11-09,Braga,Books,7,143.9,76.35,67.56
2025-11-10,Lisbon,Books,3,67.29,48.76,18.53
2025-11-10,Faro,Sports,5,261.28,191.25,70.03
2025-11-10,Lisbon,Books,7,104.22,61.65,42.57
2025-11-10,Lisbon,Sports,2,69.29,39.6,29.69
2025-11-10,Coimbra,Electronics,6,1508.58,825.68,682.9
2025-11-10,Braga,Electronics,1,274.86,156.64,118.22
2025-11-11,Faro,Books,3,98.42,56.21,42.2
2025-11-11,Porto,Sports,6,385.39,236.93,148.45
2025-11-11,Coimbra,Sports,5,474.48,351.16,123.32
2025-11-11,Coimbra,Books,1,30.68,22.5,8.19
2025-11-11,Lisbon,Home Office,4,220.31,164.92,55.39
2025-11-11,Lisbon,Electronics,6,1637.18,1078.99,558.2
2025-11-11,Coimbra,Sports,4,388.59,263.79,124.81
2025-11-11,Coimbra,Sports,5,289.47,218.87,70.6
2025-11-12,Braga,Books,3,63.77,46.87,16.9
2025-11-12,Faro,Electronics,4,860.78,573.48,287.3
2025-11-12,Lisbon,Electronics,7,1523.77,1154.04,369.73
2025-11-12,Braga,Home Office,3,434.86,329.96,104.9
2025-11-13,Faro,Electronics,2,296.02,212.18,83.84
2025-11-13,Porto,Electronics,3,864.46,615.79,248.67
2025-11-13,Lisbon,Sports,6,566.05,317.63,248.41
2025-11-13,Lisbon,Sports,2,162.93,118.5,44.43
2025-11-13,Faro,Books,1,16.6,9.44,7.16
2025-11-13,Porto,Electronics,2,275.64,153.69,121.96
2025-11-14,Braga,Fashion,5,250.24,135.28,114.96
2025-11-14,Braga,Books,7,160.39,102.43,57.96
2025-11-14,Braga,Sports,1,84.68,55.73,28.95
2025-11-14,Faro,Books,4,71.04,51.48,19.56
2025-11-14,Lisbon,Sports,2,142.85,84.68,58.17
2025-11-15,Coimbra,Electronics,6,1065.66,601.94,463.72
2025-11-15,Faro,Sports,7,580.26,370.92,209.34
2025-11-15,Porto,Sports,2,184.09,114.53,69.56
2025-11-15,Faro,Electronics,7,2159.53,1319.06,840.47
2025-11-15,Faro,Electronics,3,586.67,370.1,216.57
2025-11-15,Coimbra,Fashion,2,113.71,69.8,43.9
2025-11-16,Coimbra,Sports,3,239.15,164.3,74.85
2025-11-16,Coimbra,Books,1,23.22,15.37,7.84
2025-11-16,Coimbra,Electronics,2,442.34,236.28,206.06
2025-11-16,Porto,Home Office,6,473.9,305.17,168.73
2025-11-16,Coimbra,Fashion,2,107.78,57.08,50.7
2025-11-17,Coimbra,Electronics,7,2073.63,1341.91,731.72
2025-11-17,Porto,Books,6,134.44,79.56,54.88
2025-11-17,Porto,Sports,5,333.64,240.3,93.34
2025-11-17,Faro,Sports,3,190.17,103.41,86.76
2025-11-17,Faro,Books,2,37.7,28.56,9.14
2025-11-17,Faro,Books,4,66.68,43.97,22.71
2025-11-17,Lisbon,Home Office,6,617.3,344.41,272.89
2025-11-18,Faro,Electronics,7,1865.99,1140.37,725.62
2025-11-18,Porto,Fashion,5,238.95,128.15,110.8
2025-11-18,Coimbra,Home Office,1,142.94,94.75,48.19
2025-11-18,Lisbon,Sports,4,215.38,126.61,88.78
2025-11-19,Lisbon,Home Office,1,75.63,56.15,19.48
2025-11-19,Faro,Home Office,7,822.13,495.78,326.35
2025-11-19,Faro,Sports,2,174.4,102.24,72.16
2025-11-19,Lisbon,Sports,3,214.71,141.91,72.8
2025-11-20,Lisbon,Electronics,7,1747.68,1176.51,571.18
2025-11-20,Porto,Fashion,6,417.66,227.52,190.14
2025-11-20,Lisbon,Sports,5,410.71,302.8,107.92
2025-11-20,Porto,Fashion,1,80.27,43.75,36.51
2025-11-20,Lisbon,Books,1,16.82,9.98,6.84
2025-11-20,Coimbra,Sports,2,167.5,130.33,37.17
2025-11-20,Coimbra,Sports,2,183.99,140.11,43.88
2025-11-20,Faro,Books,5,83.44,46.3,37.14
2025-11-21,Lisbon,Books,3,93.63,57.39,36.23
2025-11-21,Lisbon,Fashion,2,81.37,60.93,20.44
2025-11-21,Faro,Sports,6,402.72,214.48,188.24
2025-11-21,Braga,Sports,5,324.38,199.83,124.55
2025-11-21,Coimbra,Fashion,3,241.83,145.5,96.32
2025-11-21,Porto,Fashion,3,192.73,148.11,44.61
2025-11-21,Coimbra,Home Office,4,409.21,224.87,184.35
2025-11-22,Braga,Home Office,4,618.31,327.7,290.61
2025-11-22,Coimbra,Fashion,7,505.22,263.17,242.05
2025-11-22,Porto,Sports,1,67.57,45.64,21.93
2025-11-22,Porto,Electronics,2,555.63,339.99,215.64
2025-11-22,Coimbra,Books,3,72.41,46.69,25.72
2025-11-22,Coimbra,Home Office,2,226.5,171.28,55.23
2025-11-22,Coimbra,Fashion,2,93.07,67.0,26.07
2025-11-22,Porto,Books,3,56.84,33.46,23.38
2025-11-23,Coimbra,Electronics,2,475.63,364.45,111.19
2025-11-23,Faro,Fashion,2,89.91,67.77,22.14
2025-11-23,Braga,Sports,6,633.28,412.01,221.27
2025-11-23,Braga,Fashion,4,219.13,155.68,63.46
2025-11-23,Coimbra,Electronics,2,336.93,221.85,115.08
2025-11-23,Braga,Sports,3,307.35,209.49,97.86
2025-11-23,Lisbon,Books,5,148.16,98.05,50.12
2025-11-23,Lisbon,Home Office,5,772.01,504.31,267.7
2025-11-23,Lisbon,Sports,7,477.08,293.07,184.01
2025-11-24,Faro,Electronics,1,313.32,200.57,112.75
2025-11-24,Lisbon,Books,3,45.71,33.04,12.66
2025-11-24,Braga,Electronics,6,1337.28,755.32,581.96
2025-11-24,Lisbon,Sports,6,410.73,218.44,192.29
2025-11-24,Porto,Electronics,3,886.18,577.75,308.43
2025-11-24,Faro,Home Office,1,126.02,96.55,29.48
2025-11-24,Braga,Electronics,3,600.43,464.61,135.82
2025-11-25,Faro,Fashion,3,148.24,79.19,69.05
2025-11-25,Lisbon,Home Office,5,611.86,424.96,186.9
2025-11-25,Braga,Electronics,3,882.64,615.73,266.91
2025-11-25,Faro,Books,1,14.41,10.69,3.72
2025-11-25,Porto,Home Office,7,687.57,409.94,277.63
2025-11-25,Lisbon,Electronics,1,205.89,154.38,51.51
2025-11-26,Lisbon,Books,5,98.07,75.9,22.17
2025-11-26,Lisbon,Sports,5,440.28,237.61,202.67
2025-11-26,Porto,Home Office,1,82.93,62.59,20.34
2025-11-26,Braga,Electronics,1,241.01,148.32,92.69
2025-11-26,Porto,Electronics,5,1257.41,912.34,345.07
2025-11-26,Coimbra,Books,4,88.39,49.31,39.08
2025-11-27,Braga,Books,5,84.94,52.37,32.58
2025-11-27,Faro,Sports,7,448.54,305.1,143.44
2025-11-27,Faro,Books,7,185.18,130.17,55.0
2025-11-27,Coimbra,Fashion,3,92.8,72.01,20.79
2025-11-27,Lisbon,Fashion,4,178.62,134.56,44.07
2025-11-27,Faro,Electronics,5,1058.96,639.49,419.47
2025-11-27,Braga,Sports,7,552.13,393.66,158.47
2025-11-28,Porto,Sports,3,215.63,157.48,58.15
2025-11-28,Porto,Home Office,4,653.34,483.2,170.14
2025-11-28,Coimbra,Sports,3,102.02,55.88,46.15
2025-11-28,Lisbon,Sports,7,679.03,520.41,158.62
2025-11-29,Faro,Fashion,7,277.82,181.22,96.59
2025-11-29,Coimbra,Electronics,5,1158.06,775.91,382.14
2025-11-29,Lisbon,Home Office,5,249.49,191.31,58.18
2025-11-29,Coimbra,Electronics,5,673.68,355.73,317.95
2025-11-29,Faro,Sports,1,64.22,44.99,19.23
2025-11-29,Lisbon,Home Office,2,261.05,161.88,99.17
2025-11-30,Faro,Home Office,5,618.02,406.25,211.77
2025-11-30,Lisbon,Books,4,91.28,66.29,24.98
2025-11-30,Faro,Home Office,6,787.75,522.49,265.26
2025-11-30,Coimbra,Sports,2,173.83,132.66,41.17
2025-11-30,Coimbra,Books,2,17.89,12.89,5.0
2025-11-30,Porto,Fashion,3,169.86,132.14,37.73
2025-11-30,Porto,Sports,2,162.69,101.58,61.1
2025-11-30,Coimbra,Home Office,1,115.03,88.64,26.39
2025-11-30,Porto,Fashion,7,263.57,205.38,58.2
2025-12-01,Coimbra,Sports,4,279.71,147.18,132.53
2025-12-01,Faro,Sports,6,555.31,342.77,212.54
2025-12-01,Coimbra,Fashion,3,162.75,101.91,60.84
2025-12-01,Porto,Books,3,52.78,31.81,20.97
2025-12-01,Braga,Home Office,6,894.61,599.56,295.05
2025-12-01,Lisbon,Books,1,27.28,18.74,8.54
2025-12-01,Lisbon,Fashion,3,157.9,89.53,68.36
2025-12-02,Coimbra,Fashion,3,180.57,114.31,66.26
2025-12-02,Braga,Home Office,6,988.15,584.15,404.0
2025-12-02,Braga,Fashion,1,63.18,46.5,16.68
2025-12-02,Braga,Sports,4,187.64,139.7,47.94
2025-12-02,Porto,Fashion,1,61.23,45.48,15.75
2025-12-02,Porto,Books,7,146.46,99.01,47.45
2025-12-02,Porto,Electronics,2,395.72,250.85,144.86
2025-12-03,Braga,Home Office,2,257.93,160.73,97.21
2025-12-03,Braga,Fashion,1,58.79,37.3,21.49
2025-12-03,Coimbra,Fashion,4,256.86,188.08,68.78
2025-12-03,Faro,Sports,2,207.39,137.04,70.35
2025-12-04,Braga,Books,1,18.65,13.85,4.8
2025-12-04,Braga,Home Office,2,210.47,155.89,54.58
2025-12-04,Coimbra,Books,1,28.96,15.27,13.69
2025-12-04,Porto,Books,3,76.58,46.82,29.76
2025-12-04,Faro,Sports,6,428.32,293.42,134.9
2025-12-04,Porto,Home Office,1,160.33,99.11,61.22
2025-12-04,Faro,Home Office,7,980.08,533.24,446.83
2025-12-04,Braga,Sports,1,66.41,46.35,20.07
2025-12-05,Coimbra,Fashion,2,164.35,94.08,70.28
2025-12-05,Braga,Fashion,1,49.22,32.06,17.17
2025-12-05,Faro,Sports,2,149.48,115.24,34.24
2025-12-05,Braga,Fashion,7,409.47,238.37,171.1
2025-12-05,Porto,Books,5,109.8,62.15,47.66
2025-12-05,Coimbra,Books,7,109.12,63.64,45.48
2025-12-05,Faro,Sports,7,514.32,303.7,210.62
2025-12-05,Lisbon,Books,5,67.51,43.59,23.92
2025-12-05,Lisbon,Books,2,53.15,38.43,14.72
2025-12-06,Porto,Home Office,7,784.02,434.79,349.23
2025-12-06,Coimbra,Books,5,110.12,73.13,37.0
2025-12-06,Coimbra,Sports,3,214.35,148.21,66.14
2025-12-06,Faro,Home Office,5,542.77,363.82,178.96
2025-12-06,Faro,Fashion,3,163.2,126.78,36.42
2025-12-06,Porto,Sports,7,556.46,405.73,150.73
2025-12-06,Coimbra,Sports,2,100.04,69.87,30.18
2025-12-06,Lisbon,Home Office,3,161.82,98.35,63.47
2025-12-07,Porto,Home Office,2,59.9,36.24,23.65
2025-12-07,Faro,Sports,7,516.35,277.88,238.47
2025-12-07,Coimbra,Fashion,5,246.6,160.75,85.85
2025-12-07,Faro,Electronics,3,529.79,372.35,157.44
2025-12-07,Coimbra,Home Office,5,518.64,334.88,183.76
2025-12-07,Lisbon,Books,2,36.36,20.77,15.59
2025-12-07,Porto,Home Office,6,942.09,640.01,302.08
2025-12-07,Faro,Books,1,22.15,14.39,7.75
2025-12-08,Braga,Sports,4,284.63,161.64,122.99
2025-12-08,Coimbra,Books,5,102.1,54.24,47.86
2025-12-08,Faro,Sports,2,80.09,52.93,27.16
2025-12-08,Lisbon,Books,1,24.77,19.13,5.64
2025-12-09,Faro,Fashion,1,48.54,29.4,19.14
2025-12-09,Braga,Home Office,5,722.7,443.4,279.31
2025-12-09,Porto,Sports,3,197.24,136.36,60.87
2025-12-09,Lisbon,Home Office,4,453.12,247.77,205.35
2025-12-09,Lisbon,Sports,7,471.18,316.57,154.61
2025-12-09,Lisbon,Home Office,1,103.09,61.79,41.31
2025-12-09,Porto,Home Office,5,821.7,568.87,252.84
2025-12-10,Faro,Fashion,3,218.88,160.99,57.89
2025-12-10,Lisbon,Electronics,4,572.86,444.56,128.3
2025-12-10,Lisbon,Electronics,5,531.81,401.05,130.76
2025-12-10,Braga,Fashion,7,364.06,194.14,169.93
2025-12-10,Faro,Books,3,61.17,38.08,23.09
2025-12-10,Faro,Fashion,6,249.99,184.95,65.04
2025-12-10,Lisbon,Electronics,2,391.99,204.32,187.67
2025-12-11,Braga,Home Office,6,822.22,442.52,379.7
2025-12-11,Braga,Home Office,2,91.89,55.08,36.8
2025-12-11,Porto,Electronics,6,891.52,607.97,283.56
2025-12-11,Faro,Home Office,2,251.17,169.62,81.56
2025-12-11,Porto,Electronics,6,1226.6,729.35,497.25
2025-12-12,Faro,Fashion,7,198.64,149.09,49.55
2025-12-12,Lisbon,Sports,1,64.16,44.67,19.49
2025-12-12,Porto,Home Office,3,409.87,313.42,96.45
2025-12-12,Braga,Home Office,1,118.2,82.71,35.5
2025-12-12,Braga,Books,4,111.29,72.64,38.66
2025-12-12,Coimbra,Electronics,6,2162.04,1148.34,1013.7
2025-12-12,Braga,Home Office,2,256.06,134.09,121.97
2025-12-12,Porto,Electronics,6,1242.47,917.08,325.39
2025-12-12,Faro,Fashion,3,189.62,118.24,71.38
2025-12-13,Faro,Electronics,4,539.03,387.98,151.06
2025-12-13,Braga,Books,2,56.89,43.59,13.3
2025-12-13,Braga,Books,4,101.71,77.86,23.85
2025-12-13,Porto,Books,1,17.22,9.2,8.02
2025-12-13,Porto,Electronics,3,432.83,251.21,181.62
2025-12-13,Braga,Electronics,7,1054.67,794.6,260.07
2025-12-13,Porto,Books,3,73.78,51.84,21.94
2025-12-13,Coimbra,Electronics,4,1037.28,765.95,271.33
2025-12-13,Coimbra,Electronics,3,489.02,340.35,148.67
2025-12-14,Porto,Electronics,2,549.53,394.91,154.63
2025-12-14,Lisbon,Electronics,5,807.92,551.53,256.39
2025-12-14,Lisbon,Sports,5,483.02,303.06,179.96
2025-12-14,Coimbra,Home Office,2,367.33,227.98,139.36
2025-12-14,Braga,Books,3,46.41,31.27,15.14
2025-12-14,Braga,Books,3,70.52,42.53,27.99
2025-12-14,Lisbon,Fashion,5,261.9,169.7,92.2
2025-12-14,Faro,Books,1,27.47,15.5,11.97
2025-12-14,Coimbra,Electronics,5,1262.43,962.1,300.33
2025-12-15,Porto,Sports,5,216.32,143.4,72.92
2025-12-15,Coimbra,Sports,5,391.17,279.82,111.35
2025-12-15,Faro,Books,6,95.65,64.38,31.27
2025-12-15,Lisbon,Sports,5,341.22,240.39,100.83
2025-12-15,Faro,Fashion,1,44.19,29.23,14.96
2025-12-15,Braga,Sports,6,569.55,319.35,250.19
2025-12-15,Lisbon,Electronics,4,878.45,680.72,197.73
2025-12-15,Lisbon,Fashion,3,186.38,107.92,78.46
2025-12-15,Coimbra,Home Office,6,873.3,456.12,417.18
2025-12-16,Porto,Books,4,55.52,31.91,23.61
2025-12-16,Braga,Books,5,71.97,48.23,23.74
2025-12-16,Lisbon,Sports,4,270.98,153.1,117.88
2025-12-16,Coimbra,Books,4,71.82,43.68,28.14
2025-12-16,Lisbon,Sports,1,113.23,60.19,53.04
2025-12-16,Lisbon,Home Office,7,1067.26,701.77,365.5
2025-12-16,Coimbra,Home Office,2,274.49,155.56,118.93
2025-12-16,Coimbra,Books,6,48.3,33.89,14.4
2025-12-16,Lisbon,Fashion,6,190.46,128.79,61.67
2025-12-17,Braga,Home Office,4,494.14,378.56,115.58
2025-12-17,Lisbon,Home Office,6,716.4,547.19,169.21
2025-12-17,Coimbra,Home Office,6,656.59,465.26,191.33
2025-12-17,Porto,Home Office,3,289.76,204.2,85.56
2025-12-17,Lisbon,Books,7,90.95,57.21,33.74
2025-12-18,Braga,Sports,2,122.5,84.39,38.11
2025-12-18,Faro,Sports,7,602.86,442.68,160.18
2025-12-18,Porto,Books,1,26.1,13.87,12.23
2025-12-18,Coimbra,Fashion,6,210.76,125.08,85.68
2025-12-18,Porto,Home Office,3,475.0,321.7,153.3
2025-12-18,Braga,Home Office,5,596.66,342.29,254.37
2025-12-18,Faro,Electronics,7,1486.25,974.01,512.24
2025-12-18,Braga,Electronics,5,1045.54,713.29,332.25
2025-12-18,Faro,Home Office,2,174.45,101.65,72.8
2025-12-19,Porto,Home Office,5,693.78,402.71,291.07
2025-12-19,Porto,Home Office,2,244.54,169.89,74.65
2025-12-19,Braga,Sports,4,418.41,260.31,158.1
2025-12-19,Faro,Books,7,130.45,87.92,42.53
2025-12-19,Coimbra,Electronics,2,463.52,316.41,147.11
2025-12-19,Porto,Electronics,5,1198.45,745.31,453.14
2025-12-19,Porto,Books,7,150.53,79.61,70.93
2025-12-19,Coimbra,Sports,3,188.78,116.52,72.26
2025-12-19,Coimbra,Sports,4,256.14,177.71,78.43
2025-12-20,Faro,Books,1,24.34,18.38,5.96
2025-12-20,Lisbon,Electronics,4,1152.0,733.21,418.79
2025-12-20,Porto,Books,3,35.24,20.7,14.54
2025-12-20,Braga,Electronics,5,1048.74,646.41,402.34
2025-12-20,Porto,Sports,5,388.9,299.39,89.51
2025-12-20,Braga,Home Office,4,618.57,429.06,189.51
2025-12-20,Braga,Books,2,35.5,26.32,9.18
2025-12-21,Coimbra,Electronics,1,192.87,115.86,77.0
2025-12-21,Faro,Fashion,6,407.96,309.82,98.14
2025-12-21,Porto,Home Office,3,407.42,229.11,178.31
2025-12-21,Lisbon,Electronics,7,1618.54,938.79,679.75
2025-12-21,Porto,Fashion,5,179.86,135.32,44.54
2025-12-22,Lisbon,Electronics,7,1588.99,1102.43,486.57
2025-12-22,Braga,Books,3,57.39,44.13,13.25
2025-12-22,Faro,Electronics,3,841.64,474.36,367.28
2025-12-22,Coimbra,Home Office,2,292.93,182.12,110.81
2025-12-22,Lisbon,Electronics,4,905.48,642.83,262.65
2025-12-22,Braga,Home Office,6,993.88,568.63,425.25
2025-12-22,Braga,Fashion,5,288.3,192.45,95.85
2025-12-22,Coimbra,Home Office,3,408.95,300.64,108.31
2025-12-22,Faro,Fashion,7,280.54,214.02,66.53
2025-12-23,Lisbon,Books,5,129.48,83.74,45.74
